type,expiry,strike,oi,change
C,2610,80000,1778,0
C,2610,81000,447,0
C,2610,81500,2,0
C,2610,82000,43,10
C,2610,82500,2,1
C,2610,83000,7,1
C,2610,83500,8,0
C,2610,84000,9,0
C,2610,85000,142,0
C,2610,87500,49,39
C,2610,90000,101,5
C,2610,92500,1,0
C,2610,95000,13,0
C,2610,97500,1,1
C,2610,100000,32,0
C,2611,44500,1,0
C,2611,50250,35,0
C,2611,56000,34,0
C,2611,57500,100,0
C,2611,60500,100,0
C,2611,61000,200,0
C,2611,63000,1,0
C,2611,64000,125,0
C,2611,65000,10,0
C,2611,65500,101,0
C,2611,66000,321,0
C,2611,67000,1126,188
C,2611,67500,301,0
C,2611,68000,130,0
C,2611,68375,16,0
C,2611,68500,1,0
C,2611,69000,1162,0
C,2611,69500,4,0
C,2611,70000,1017,0
C,2611,70500,1,0
C,2611,71000,300,0
C,2611,71500,278,0
C,2611,72000,195,0
C,2611,72500,601,400
C,2611,74000,100,0
C,2611,74500,116,0
C,2611,75000,836,0
C,2611,75500,75,0
C,2611,76000,1,0
C,2611,76500,278,0
C,2611,77000,120,0
C,2611,78000,2,0
C,2611,79000,5,0
C,2611,80000,90,0
C,2611,82500,1,0
C,2611,87500,1,0
C,2611,90000,3,0
C,2611,92500,1,0
C,2611,95000,6,0
C,2611,100000,5,0
P,2609,20000,1494,47
P,2609,21000,325,36
P,2609,22000,485,5
P,2609,23000,277,5
P,2609,24000,127,-8
P,2609,25000,3958,0
P,2609,26000,188,2
P,2609,27000,193,8
P,2609,27250,12,1
P,2609,27500,21,0
P,2609,27750,8,0
P,2609,28000,69,1
P,2609,28250,1,0
P,2609,28500,8,0
P,2609,28750,66,0
P,2609,29000,59,0
P,2609,29250,3,0
P,2609,29500,32,0
P,2609,29750,15,1
P,2609,30000,6345,-13
P,2609,30500,86,0
P,2609,30750,4,0
P,2609,31000,231,-11
P,2609,31500,18,-1
P,2609,31750,14,1
P,2609,32000,69,12
P,2609,32250,5,0
P,2609,32500,32,0
P,2609,32750,3,0
P,2609,33000,490,2
P,2609,33250,1,0
P,2609,33500,8,0
P,2609,33750,5,-1
P,2609,34000,166,0
P,2609,34250,4,0
P,2609,34500,25,3
P,2609,34750,69,0
P,2609,35000,3850,14
P,2609,35250,2,0
P,2609,35500,14,0
P,2609,35750,51,1
P,2609,36000,106,1
P,2609,36250,2,0
P,2609,36500,32,1
P,2609,36750,59,0
P,2609,37000,579,-5
P,2609,37500,5,0
P,2609,37750,1,0
P,2609,38000,1083,102
P,2609,38500,241,-1
P,2609,38750,11,0
P,2609,39000,299,0
P,2609,39250,165,0
P,2609,39500,364,4
P,2609,39750,17,0
P,2609,40000,4718,26
P,2609,40250,1,1
P,2609,40500,177,0
P,2609,40750,48,0
P,2609,41000,946,1
P,2609,41250,1,0
P,2609,41500,22,0
P,2609,42000,2055,-1
P,2609,42250,21,0
P,2609,42500,30,1
P,2609,42750,17,0
P,2609,43000,1090,-2
P,2609,43250,60,0
P,2609,43500,783,0
P,2609,43750,14,0
P,2609,44000,1435,1
P,2609,44250,31,0
P,2609,44500,129,0
P,2609,44750,14,0
P,2609,45000,2438,4
P,2609,45250,105,0
P,2609,45500,160,0
P,2609,45750,60,0
P,2609,46000,2120,25
P,2609,46250,66,-1
P,2609,46500,391,0
P,2609,46750,27,0
P,2609,47000,1106,15
P,2609,47250,124,0
P,2609,47500,1019,0
P,2609,47750,92,0
P,2609,48000,2870,-9
P,2609,48250,124,1
P,2609,48500,751,0
P,2609,48750,150,0
P,2609,49000,1465,-5
P,2609,49250,216,0
P,2609,49500,205,1
P,2609,49750,151,0
P,2609,50000,9552,-17
P,2609,50250,82,0
P,2609,50500,1362,36
P,2609,50750,174,0
P,2609,51000,1601,4
P,2609,51250,217,-1
P,2609,51500,246,0
P,2609,51750,53,3
P,2609,52000,2180,30
P,2609,52250,65,1
P,2609,52500,636,-2
P,2609,52750,40,12
P,2609,53000,3125,-166
P,2609,53250,43,0
P,2609,53500,1747,3
P,2609,53750,81,0
P,2609,54000,2615,3
P,2609,54250,112,0
P,2609,54500,596,15
P,2609,54750,268,0
P,2609,55000,4492,64
P,2609,55250,17,2
P,2609,55500,760,-3
P,2609,55750,20,0
P,2609,56000,1833,3
P,2609,56250,31,0
P,2609,56500,826,11
P,2609,56750,97,-4
P,2609,57000,3013,17
P,2609,57250,51,0
P,2609,57500,488,-6
P,2609,57750,102,0
P,2609,58000,2356,3
P,2609,58250,218,1
P,2609,58500,1687,111
P,2609,58625,2,0
P,2609,58750,99,2
P,2609,58875,6,-2
P,2609,59000,3520,3
P,2609,59125,18,0
P,2609,59250,112,7
P,2609,59375,15,0
P,2609,59500,888,5
P,2609,59625,1,0
P,2609,59750,50,-1
P,2609,59875,19,0
P,2609,60000,10523,299
P,2609,60250,83,12
P,2609,60375,3,1
P,2609,60500,1085,4
P,2609,60625,1,0
P,2609,60750,147,0
P,2609,60875,67,0
P,2609,61000,2499,5
P,2609,61125,42,0
P,2609,61250,6,0
P,2609,61375,2,2
P,2609,61500,1552,0
P,2609,61625,16,0
P,2609,61750,246,0
P,2609,61875,57,0
P,2609,62000,2969,-20
P,2609,62125,11,0
P,2609,62250,91,0
P,2609,62375,219,0
P,2609,62500,869,8
P,2609,62625,76,66
P,2609,62750,728,20
P,2609,62875,1,0
P,2609,63000,3764,3
P,2609,63125,73,0
P,2609,63250,47,0
P,2609,63375,57,0
P,2609,63500,924,0
P,2609,63625,40,0
P,2609,63750,30,-2
P,2609,63875,84,-10
P,2609,64000,3156,2
P,2609,64125,25,0
P,2609,64250,20,0
P,2609,64375,27,0
P,2609,64500,666,7
P,2609,64625,46,0
P,2609,64750,480,0
P,2609,64875,11,0
P,2609,65000,3626,-18
P,2609,65125,33,2
P,2609,65250,90,0
P,2609,65375,31,0
P,2609,65500,809,2
P,2609,65625,26,0
P,2609,65750,699,-1
P,2609,65875,1,0
P,2609,66000,2397,8
P,2609,66125,4,0
P,2609,66250,13,0
P,2609,66375,1,0
P,2609,66500,2230,-2
P,2609,66625,22,0
P,2609,66750,149,0
P,2609,67000,2736,-3
P,2609,67250,115,1
P,2609,67375,58,0
P,2609,67500,638,0
P,2609,67625,1,0
P,2609,67750,281,0
P,2609,68000,2152,-4
P,2609,68250,134,0
P,2609,68375,1,0
P,2609,68500,196,0
P,2609,68750,47,0
P,2609,69000,1172,1
P,2609,69250,2,0
P,2609,69500,8,0
P,2609,70000,1482,0
P,2609,70500,2,0
P,2609,71000,100,0
P,2609,71250,1,0
P,2609,73000,3,0
P,2609,77500,4,0
P,2609,78000,1,0
P,2609,80000,1,0
P,2609,85000,5,0
P,2610,20000,161,5
P,2610,22500,11,0
P,2610,25000,1462,-1946
P,2610,26000,23,0
P,2610,27000,5,0
P,2610,28000,3,0
P,2610,29000,11,0
P,2610,30000,4045,2003
P,2610,31000,3,0
P,2610,32000,5,0
P,2610,33000,557,0
P,2610,34000,3,1
P,2610,35000,135,0
P,2610,36000,1,0
P,2610,37000,170,1
P,2610,38000,4,0
P,2610,39000,101,0
P,2610,40000,607,202
P,2610,41000,108,0
P,2610,42000,139,0
P,2610,42750,31,1
P,2610,43000,135,0
P,2610,43250,15,0
P,2610,43500,15,0
P,2610,43750,12,0
P,2610,44000,179,0
P,2610,44250,36,0
P,2610,44500,1,0
P,2610,44750,34,0
P,2610,45000,745,1
P,2610,45250,28,0
P,2610,45500,283,0
P,2610,45750,43,0
P,2610,46000,281,0
P,2610,46250,8,1
P,2610,46500,157,0
P,2610,46750,131,0
P,2610,47000,286,0
P,2610,47250,25,0
P,2610,47500,50,0
P,2610,47750,31,0
P,2610,48000,523,0
P,2610,48250,51,0
P,2610,48500,179,0
P,2610,48750,23,0
P,2610,49000,117,0
P,2610,49250,33,2
P,2610,49500,62,36
P,2610,49750,51,0
P,2610,50000,877,2
P,2610,50250,46,0
P,2610,50500,245,9
P,2610,50750,44,5
P,2610,51000,286,0
P,2610,51250,39,0
P,2610,51500,175,0
P,2610,51750,60,0
P,2610,52000,439,-1
P,2610,52250,46,1
P,2610,52500,152,0
P,2610,52750,42,0
P,2610,53000,1145,0
P,2610,53250,4,0
P,2610,53500,135,0
P,2610,53750,2,0
P,2610,54000,414,2
P,2610,54250,35,0
P,2610,54500,580,0
P,2610,54750,6,0
P,2610,55000,1938,1
P,2610,55250,39,0
P,2610,55500,251,0
P,2610,55750,43,-48
P,2610,56000,324,0
P,2610,56250,25,11
P,2610,56500,139,0
P,2610,56750,43,16
P,2610,57000,423,2
P,2610,57250,39,28
P,2610,57500,163,0
P,2610,57750,44,13
P,2610,58000,1612,2
P,2610,58250,36,0
P,2610,58375,441,0
P,2610,58500,148,0
P,2610,58625,10,0
P,2610,58750,13,0
P,2610,58875,1,0
P,2610,59000,152,0
P,2610,59125,24,1
P,2610,59250,114,0
P,2610,59500,43,0
P,2610,59625,11,0
P,2610,59750,6,3
P,2610,60000,2072,196
P,2610,60250,4,0
P,2610,60375,300,0
P,2610,60500,134,0
P,2610,60750,48,0
P,2610,60875,7,0
P,2610,61000,538,0
P,2610,61500,3,0
P,2610,61875,6,0
P,2610,62000,886,-13
P,2610,62250,1,0
P,2610,62375,6,0
P,2610,62500,554,1
P,2610,62875,6,0
P,2610,63000,419,100
P,2610,63500,2,0
P,2610,63625,6,0
P,2610,63875,55,0
P,2610,64000,1314,6
P,2610,64250,7,0
P,2610,64500,234,2
P,2610,64750,3,0
P,2610,65000,1460,0
P,2610,65250,9,1
P,2610,65375,231,0
P,2610,65500,64,0
P,2610,65750,1,0
P,2610,66000,13,0
P,2610,66500,91,0
P,2610,66750,9,0
P,2610,67000,506,0
P,2610,67500,41,0
P,2610,67625,6,0
P,2610,67750,9,0
P,2610,68000,541,0
P,2610,68125,4,0
P,2610,68500,8,0
P,2610,69000,211,0
P,2610,70000,101,0
P,2610,72500,1,0
P,2610,73000,10,-6
P,2610,79000,1,0
P,2610,85000,22,0
P,2611,20000,1,1
P,2611,25000,77,5
P,2611,27000,6,0
P,2611,28000,20,0
P,2611,30000,1,0
P,2611,35000,2,0
P,2611,37000,2,0
P,2611,38000,2,1
P,2611,39000,1,0
P,2611,40000,100,0
P,2611,41000,103,0
P,2611,42000,251,0
P,2611,43000,155,0
P,2611,44000,102,0
P,2611,44500,1,0
P,2611,44750,1,0
P,2611,45000,102,100
P,2611,45250,2,0
P,2611,45500,2,0
P,2611,45750,2,0
P,2611,46000,28,26
P,2611,46250,2,0
P,2611,46500,3,0
P,2611,46750,2,0
P,2611,47000,102,0
P,2611,47250,2,0
P,2611,47500,3,0
P,2611,47750,2,0
P,2611,48000,9,2
P,2611,48250,3,0
P,2611,48500,3,0
P,2611,48750,111,0
P,2611,49000,149,0
P,2611,49250,41,0
P,2611,49500,218,0
P,2611,49750,28,0
P,2611,50000,247,0
P,2611,50250,59,0
P,2611,50500,103,0
P,2611,50750,34,0
P,2611,51000,608,0
P,2611,51250,25,0
P,2611,51500,18,0
P,2611,52000,582,0
P,2611,52500,139,0
P,2611,52750,2,0
P,2611,53000,55,0
P,2611,53250,15,0
P,2611,53500,400,0
P,2611,53750,25,0
P,2611,54000,100,0
P,2611,54250,1,0
P,2611,54500,300,0
P,2611,54750,1,0
P,2611,55000,114,0
P,2611,55250,16,0
P,2611,55500,150,0
P,2611,55750,1,0
P,2611,56000,201,0
P,2611,56500,45,0
P,2611,56750,30,0
P,2611,57000,300,0
P,2611,57250,16,3
P,2611,57500,400,0
P,2611,57750,2,0
P,2611,58000,386,0
P,2611,58250,21,0
P,2611,58500,111,0
P,2611,59000,141,5
P,2611,59500,465,0
P,2611,59750,1,0
P,2611,60000,474,0
P,2611,60500,103,0
P,2611,60750,28,0
P,2611,61000,620,0
P,2611,61500,5,0
P,2611,62000,995,295
P,2611,62500,144,0
P,2611,63000,398,0
P,2611,64000,571,0
P,2611,64500,340,0
P,2611,65000,801,0
P,2611,65500,100,0
P,2611,66000,270,0
P,2611,66500,239,0
P,2611,67000,870,0
P,2611,67500,4,0
P,2611,68375,16,0
P,2611,68500,478,0
P,2611,69000,450,0
P,2611,69500,1,0
P,2611,70000,460,0
P,2611,70750,160,0
P,2611,72500,330,0
P,2611,79500,1,0
